media_id,pull_date,caption,media_type,product_type,permalink,timestamp,like_count,comments_count,reach,likes,comments,saved,shares,total_interactions,views,avg_watch_time_sec,total_watch_time_sec,post_type,publish_date_est,publish_year,publish_month,publish_month_name,publish_weekday,publish_hour_est,publish_time_label,engagement_rate,engagement_rate_followers,rewatch_rate,profile_visits,follows
18100889836659280,2026-08-16,"Join our next INIT Explore session and dive into the world of AI! Learn the basics of Deep Learning and how models learn to recognize patterns and make decisions.  📅 Tuesday, October 28 | 2:30–4:30 PM 📍 AHC5 201 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #fiu #technology #artificialintelligence #deeplearning #init",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQE_vHRjuC9/,2025-10-21T16:30:00+0000,53,0,1234,53,0,3,38,99,4434,,,IG carousel,2025-10-21,2025,10,October,Tuesday,12,12 PM,8.023,1.674,3.593,19.0,0.0
18073323896224491,2026-08-16,"💡 Simpler web, smarter browsing. That’s what Team Pathfinder set out to create at ShellHacks 2025 using Google Cloud’s ADK + Gemini 2.5 Flash! 🌐✨  Pathfinder is a Chrome extension that turns messy websites into guided experiences — scanning each page, understanding what you need, and highlighting the exact steps to get there. From students hunting for credible sources to workers managing returns, it makes the internet easier for everyone to use.  Built with HTML, CSS, JavaScript, and Google ADK, the team overcame OS issues, Git chaos, and UI challenges to build a tool that actually helps people — not just tech pros.  @googlecloud #ShellHacks #INITatFIU #GoogleADK #A2A",VIDEO,REELS,https://www.instagram.com/reel/DQFb3xejzQH/,2025-10-21T20:38:56+0000,32,0,1187,32,0,5,1,39,1920,6.84,9054.04,IG reel,2025-10-21,2025,10,October,Tuesday,16,4 PM,3.286,0.66,1.618,,
18545996464020418,2026-08-16,"Practice solving real interview-style data structure problems and get one step closer to landing that tech internship or full-time role. Let’s level up together!  📅 Wednesday, October 29 | 1:30–3 PM 📍 CASE 132 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #fiu #technology #careerprep #datastructures #techinterviews",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQKQIXwjp0P/,2025-10-23T17:30:00+0000,27,0,693,27,0,4,4,35,3088,,,IG carousel,2025-10-23,2025,10,October,Thursday,13,1 PM,5.051,0.592,4.456,12.0,0.0
17953494636013352,2026-08-16,"Come learn JavaScript and keep building your web development skills with us!  📅 Thursday, October 30 | 4–6 PM 📍 PG5 155 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #technology #computerscience #fiu #javascript #webdev",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQKaaijD0T1/,2025-10-23T19:00:00+0000,35,0,772,35,0,3,0,38,3547,,,IG carousel,2025-10-23,2025,10,October,Thursday,15,3 PM,4.922,0.643,4.595,10.0,0.0
18099865552709502,2026-08-16,"Come power up your project and unlock even more gameplay features! Keep building, keep creating, and make your Mario world even more fun.  📅 Wednesday, October 29 | 4:30–6:30 PM 📍 VH 131 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #fiu #gamedev #unity #csharp #computerscience #techcommunity",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQM_SsAjnGh/,2025-10-24T19:00:00+0000,29,0,769,29,0,0,1,30,3451,,,IG carousel,2025-10-24,2025,10,October,Friday,15,3 PM,3.901,0.507,4.488,13.0,0.0
17945240331059406,2026-08-16,"Wear your best costume and come hang out with us for tricks, treats, and spooky fun!  📅 Thursday, Oct 30 | 2:30–3:30 PM 📍 AHC5 201 | Open to everyone  #init #fiu #halloween #techcommunity 🕸️✨",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQPonJjj7zQ/,2025-10-25T19:40:00+0000,66,0,1266,66,0,1,8,76,5015,,,IG carousel,2025-10-25,2025,10,October,Saturday,15,3 PM,6.003,1.285,3.961,11.0,0.0
18483852838072041,2026-08-16,"Come learn the basics of computer networks and get hands-on experience analyzing traffic with Wireshark!  📅 Monday, November 3 | 3:30–5:30 PM 📍 PG6 116 | Open to everyone  #init #fiu #technology #computerscience #networking #wireshark",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQZikq8jrhj/,2025-10-29T16:00:00+0000,23,0,721,23,0,1,10,34,3209,,,IG carousel,2025-10-29,2025,10,October,Wednesday,12,12 PM,4.716,0.575,4.451,6.0,0.0
18084645541823994,2026-08-16,"⚙️ Team SLiM took on a big challenge — making AI faster and more efficient.  Instead of running the same heavy tasks over and over, their project teaches smaller models to handle repeat questions while the bigger ones focus on the tough stuff. The result? Smarter performance, less waiting, and way lower costs 💡  Built at ShellHacks 2025 with Google Cloud’s ADK + Gemini, SLiM keeps improving every time you use it — proving that good tech doesn’t have to be complicated to be clever.  @GoogleCloud #ShellHacks #INITatFIU #SLiM #GoogleADK #GeminiAI #A2A #Innovation #SmartTech #AIforGood",VIDEO,REELS,https://www.instagram.com/reel/DQZ3KfPjjM0/,2025-10-29T19:00:00+0000,59,3,2019,59,3,6,6,76,3410,7.96,19716.22,IG reel,2025-10-29,2025,10,October,Wednesday,15,3 PM,3.764,1.285,1.689,,
18071675897249410,2026-08-16,"Learn how agentic AI and RAG work, and start building your own AI agents with us.  📅 Tuesday, November 4 | 2:30–4:30 PM 📍 AHC5 201 | Open to everyone  #init #fiu #technology #computerscience #ai #machinelearning",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQccCVejjxW/,2025-10-30T19:00:00+0000,30,0,772,30,0,2,5,37,3298,,,IG carousel,2025-10-30,2025,10,October,Thursday,15,3 PM,4.793,0.626,4.272,14.0,0.0
18110472994514764,2026-08-16,"💙 Huge thank you to the Google Cloud team for joining us at ShellHacks 2025 and powering this year’s ADK + A2A Challenge!  Hackers spent the weekend building incredible projects with Gemini and ADK, pushing the limits of what agentic AI can do. 🚀  🏆 Winning Projects: 🔹 Beacon – a safety app for pedestrians that helps users stay connected and protected on the go. 🔹 iMPOSTURE – an AI-powered posture coach that encourages better habits for focus and wellness. 🔹 A11Y Tools – a Chrome extension that makes web browsing more accessible for everyone.  Massive thanks to the Google mentors and engineers who guided hackers throughout the weekend — we couldn’t have done it without you! 💫  💻 Interested in building with Google Cloud ADK / A2A? 👉 Learn more at goo.gle/adk￼  @googlecloud #ShellHacks #INITatFIU #GoogleADK #GeminiAI #A2A #Hackathon #Innovation #AIforGood",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQekPDijuXv/,2025-10-31T14:50:51+0000,105,0,1267,105,0,4,2,112,5484,,,IG carousel,2025-10-31,2025,10,October,Friday,10,10 AM,8.84,1.894,4.328,13.0,0.0
18086592820768182,2026-08-16,"Collaborate with your team, make progress on your projects, and get ahead before finals! Come code, create, and build with us.  📅 Thursday, November 6 | 3–7 PM 📍 PG5 155 | Open to everyone  #init #fiu #technology #computerscience #hackathon #innovation #studentprojects",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQpKNVuCbjw/,2025-11-04T17:35:00+0000,33,1,890,33,1,1,15,50,3786,,,IG carousel,2025-11-04,2025,11,November,Tuesday,12,12 PM,5.618,0.846,4.254,11.0,0.0
18062260427154580,2026-08-16,"Come learn Linux basics and get your virtual machine up and running! Perfect for anyone building their CS foundation.  📅 Monday, November 10 | 3:30–5:30 PM 📍 PG6 116  #init #fiu #computerscience #technology #linux #virtualmachines",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQrrFELDm01/,2025-11-05T17:00:00+0000,19,0,597,19,0,1,0,20,2960,,,IG carousel,2025-11-05,2025,11,November,Wednesday,12,12 PM,3.35,0.338,4.958,6.0,0.0
17850661965543912,2026-08-16,"Come learn how to connect your project to real data and bring your app to life!  📅 Thursday, November 13 | 4–6 PM 📍 PG5 155  #init #fiu #computerscience #technology #webdev #databases #apis",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQzjvW2j3Jg/,2025-11-08T18:30:00+0000,22,0,730,22,0,3,3,28,3222,,,IG carousel,2025-11-08,2025,11,November,Saturday,13,1 PM,3.836,0.474,4.414,5.0,0.0
18071343305345468,2026-08-16,"Come learn how to design and animate your own third-person player controller — and keep leveling up your game dev skills with us.  📅 Wednesday, November 12 | 4:30–6:30 PM 📍 VH 131  #init #fiu #gamedev #unity #csharp #computerscience #technology",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQ2Bm4ujqxF/,2025-11-09T17:30:00+0000,21,0,749,21,0,3,12,36,3301,,,IG carousel,2025-11-09,2025,11,November,Sunday,12,12 PM,4.806,0.609,4.407,14.0,0.0
17893834950354283,2026-08-16,"The Capture the Flag showdown is officially back — and this year? New challenges. New puzzles. New prizes. Same adrenaline. Same mind games. Same heat. 🔥  Build your team. Study up. Or don’t. Just be ready.  🗓️ Friday, Nov 21 📍 PG6 116 👥 Teams up to 4  #init #fiu #ctf #cybersecurity #computerscience #capturetheflag",VIDEO,REELS,https://www.instagram.com/reel/DQ42dYVj6Sj/,2025-11-10T19:52:22+0000,79,3,1659,79,3,2,3,87,3227,6.72,13077.73,IG reel,2025-11-10,2025,11,November,Monday,14,2 PM,5.244,1.471,1.945,,
17899982778323694,2026-08-16,FLAGOPS is back. 🏁 Form your squad. Train up. Get ready. Your mission starts here.  🗓️ Nov 17 | 3:30–5:30 PM 📍 PG6 116 🔗 go.fiu.edu/init  #init #fiu #ctf #cybersecurity #flagops,IMAGE,FEED,https://www.instagram.com/p/DQ7cYsvj3Kf/,2025-11-11T20:00:00+0000,13,1,660,13,1,0,5,21,2744,,,IG image,2025-11-11,2025,11,November,Tuesday,15,3 PM,3.182,0.355,4.158,5.0,0.0
17986919537858123,2026-08-16,FlagOps is back and the mission is live! Build your squad (up to 4) and get ready to take on the ultimate cybersecurity challenge!   🗓️ Apply by Nov 17 📍 PG6 116 🔗 go.fiu.edu/flagops  Are you in? 👀,VIDEO,REELS,https://www.instagram.com/reel/DRFwLGtj5Ls/,2025-11-15T20:05:00+0000,81,2,2559,81,2,7,8,98,4606,6.37,18018.56,IG reel,2025-11-15,2025,11,November,Saturday,15,3 PM,3.83,1.657,1.8,,
18210983545313014,2026-08-16,Build an AI that detects emotions and objects in real time and walk out with a project you can show off 🔥  #init #floridainternationaluniversity #artificialintelligence #technology,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DRIxc7kD_Xh/,2025-11-17T00:14:26+0000,33,0,822,33,0,4,14,51,3658,,,IG carousel,2025-11-16,2025,11,November,Sunday,19,7 PM,6.204,0.863,4.45,4.0,0.0
17990076221897659,2026-08-16,"Come explore advanced Arduino concepts with us and dive deeper into IoT, sensors, and more!  📅 Wednesday, November 19 | 3:30–5:30 PM 📍 VH 131  #init #fiu #technology #computerscience #arduino #hardwareengineering",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DRKkWy1juYw/,2025-11-17T16:58:29+0000,23,0,934,23,0,0,3,26,3730,,,IG carousel,2025-11-17,2025,11,November,Monday,11,11 AM,2.784,0.44,3.994,11.0,0.0
18071746190348781,2026-08-16,CE problems require CE solutions.   #weareinit #computerscience #technology,VIDEO,REELS,https://www.instagram.com/reel/DRKyS-kCT7m/,2025-11-17T19:00:00+0000,232,0,3504,232,0,12,35,282,7022,7.12,27046.94,IG reel,2025-11-17,2025,11,November,Monday,14,2 PM,8.048,4.769,2.004,,
18093593344884320,2026-08-16,Dump your situationship and sign up for FlagOps! 🚩  📆 Apply by TONIGHT! 📍VH 131 🔗 go.fiu.edu/flagops  #weareinit #technology #capturetheflag,VIDEO,REELS,https://www.instagram.com/reel/DRP2SHjD2xL/,2025-11-19T18:14:45+0000,72,5,2027,72,5,1,13,91,3742,10.61,28720.95,IG reel,2025-11-19,2025,11,November,Wednesday,13,1 PM,4.489,1.539,1.846,,
18070886609060866,2026-08-16,We heard some of you are still interested…  We decided to open e-board roles again and decided to expand our team to fit everyone’s interest!  Apply now as we will be checking applications on a daily basis 🤭  #floridainternationaluniversity #init #computersciencestudent  #team,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DRir-_dDKws/,2025-11-27T01:46:55+0000,92,0,1782,92,0,11,14,119,6381,,,IG carousel,2025-11-26,2025,11,November,Wednesday,20,8 PM,6.678,2.013,3.581,28.0,0.0
18543447277061313,2026-08-16,"If you need a push to study for finals this is it, come get work done with us! 📚  #floridainternationaluniversity #finalsweek #initfiu #study #computerscience",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DRu_FUfj68f/,2025-12-01T20:24:41+0000,34,0,875,34,0,0,1,35,3435,,,IG carousel,2025-12-01,2025,12,December,Monday,15,3 PM,4.0,0.592,3.926,3.0,0.0
18341805817229353,2026-08-16,"It’s time — Demo Day is here! 🚀 Join us as we wrap up the semester with good vibes, great people, and the incredible projects our teams have been building all season.  Come celebrate, get inspired, and see what INIT students have created! 📅 Friday, December 5 🕔 5–7 PM 📍 PG6 116  Let’s finish the year strong — see you there! 🔥  #init #fiu #demoday #projects #computing #innovation",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DRxdrblD9Ir/,2025-12-02T19:30:00+0000,86,0,1657,86,0,2,9,97,5046,,,IG carousel,2025-12-02,2025,12,December,Tuesday,14,2 PM,5.854,1.64,3.045,15.0,0.0
18079617869137349,2026-08-16,Demo Day was last Friday and our teams showed off some seriously impressive projects! 🤩  Which one was your favorite?  #weareinit #computerscience #cybersecurity #womenintech #artificialintelligence #floridainternationaluniversity,VIDEO,REELS,https://www.instagram.com/reel/DSA2_PdkX4T/,2025-12-08T19:00:00+0000,171,12,4434,171,12,12,36,242,7049,9.41,52060.04,IG reel,2025-12-08,2025,12,December,Monday,14,2 PM,5.458,4.093,1.59,,
17847031668616708,2026-08-16,Your yearly wrap is here! INIT Edition 💛  It has been our pleasure hosting you this year and we hope to continue to be part of your personal and professional development. To a new year of continued growth with INIT by your side!  #init #floridainternationaluniversity #wrap #y#spotifywrapped,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DSBO3Slj5qq/,2025-12-08T22:28:55+0000,74,0,1264,74,0,1,1,77,4579,,,IG carousel,2025-12-08,2025,12,December,Monday,17,5 PM,6.092,1.302,3.623,15.0,0.0
17890188393391391,2026-08-16,Ever thought about leading your own team? 👥  This is your chance to not only lead but gain real world experience that you can share on your resume.  Add this to your new year’s resolution by registering today💫  #floridainternationaluniversity #weareinit #newyearsresolution #resume,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DSLGyP4kaIy/,2025-12-12T18:30:43+0000,64,1,1284,64,1,1,20,87,4221,,,IG carousel,2025-12-12,2025,12,December,Friday,13,1 PM,6.776,1.471,3.287,19.0,0.0
17900497308359284,2026-08-16,"We’re kicking off the spring the right way ‼️ Join us at our Spring Kickoff Meeting to meet the community, learn what INIT has planned, and start the semester strong in tech.  Whether you’re new or returning, this is the place to be. 📅 Friday, January 9 | 3–5 PM 📍 GL 100  P.S. Yes… there will be Chick-fil-A 👀🐔  #init #fiu #fiuhonors #technology #computerscience",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DTLpK8FD6HU/,2026-01-06T20:02:35+0000,290,11,6897,290,11,10,37,358,15043,,,IG carousel,2026-01-06,2026,1,January,Tuesday,15,3 PM,5.191,6.054,2.181,286.0,7.0
18095079406917800,2026-08-16,"If they say it’s for INIT, you already know 👀 GBM loading…  📅 Friday, January 9 🕒 3–5 PM 📍 GL 100  Pull up and kick off the semester with us 🚀  #init #fiu #technology #spring #computerscience",VIDEO,REELS,https://www.instagram.com/reel/DTOSHwmEXwo/,2026-01-07T20:41:59+0000,126,10,2765,126,10,0,14,157,6336,5.76,21755.33,IG reel,2026-01-07,2026,1,January,Wednesday,15,3 PM,5.678,2.655,2.292,,
18301666201282310,2026-08-16,"Will You Be There? 👀  📅 Friday, January 9 🕒 3–5 PM 📍 GL 100  #init #fiu #technology #spring #computerscience",VIDEO,REELS,https://www.instagram.com/reel/DTQvu7AD8Vl/,2026-01-08T19:37:53+0000,87,3,2401,87,3,1,21,122,4394,5.44,16510.79,IG reel,2026-01-08,2026,1,January,Thursday,14,2 PM,5.081,2.063,1.83,,
17951702426932521,2026-08-16,"Not sure where to start in tech?🧐 Join us to explore different career paths in tech and find what fits you best.  📅 Tuesday, January 13 🕒 2:30–3:30 PM 📍 INV1 302  Open to everyone — pull up and learn more 🚀  #init #fiu #reach #computerscience #technology",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DTach2EjbKx/,2026-01-12T14:00:00+0000,58,0,1090,58,0,5,6,72,3210,,,IG carousel,2026-01-12,2026,1,January,Monday,9,9 AM,6.606,1.218,2.945,25.0,0.0
18051892589416523,2026-08-16,"Join us for our Intro to GitHub Workshop and learn the platform used by real-world software teams.  📅 Thursday, January 15 🕓 4–6 PM 📍 VH 131  Open to everyone — no experience required 🚀  #init #fiu #github #technology #computerscience",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DTdScuaDmo-/,2026-01-13T17:00:00+0000,49,0,900,49,0,5,4,61,2598,,,IG carousel,2026-01-13,2026,1,January,Tuesday,12,12 PM,6.778,1.032,2.887,28.0,0.0
